time_sec,host_write_MB,cache_write_MB,backend_write_MB,gc_write_MB,host_write_delta_MB,cache_write_delta_MB,backend_write_delta_MB,gc_write_delta_MB,nvme_host_written_MB,nvme_media_written_MB,nvme_host_delta_MB,nvme_media_delta_MB,backend_nand_written_MB,backend_nand_delta_MB,cache_read_MB,backend_read_MB,valid_blocks,write_hit_count,gc_victim_blocks,evict_victim_blocks,gc_count,evict_count,flush_count,gc_segments_allocated
5234.30,6054935.20,6927629.64,1296658.09,872694.45,2823.37,2823.37,0.00,0.00,103868657.17,137445984.74,0.00,0.00,842870800.78,1734.38,0.00,0.00,318640955,899846663,222221965,331575792,523,331,105058047,148
5236.30,6057748.06,6930442.51,1298724.84,872694.45,2812.86,2812.86,2066.75,0.00,103868657.17,137445984.74,0.00,0.00,842870800.78,0.00,0.00,0.00,318939605,900268106,222221965,331575792,523,331,105106620,148
5238.30,6060576.68,6933271.13,1301281.25,872694.45,2828.62,2828.62,2556.41,0.00,103868657.17,137445984.74,0.00,0.00,842872910.16,2109.38,0.00,0.00,319318005,900613833,222221965,331575792,523,331,105155559,148
5240.30,6063124.71,6935819.16,1302720.22,872694.45,2548.03,2548.03,1438.97,0.00,103868657.17,137445984.74,0.00,0.00,842875410.16,2500.00,0.00,0.00,318210808,901051220,222221965,332897897,523,332,105199487,148
5242.30,6065952.44,6938646.89,1305348.27,872694.45,2827.73,2827.73,2628.05,0.00,103868657.17,137445984.74,0.00,0.00,842876847.66,1437.50,0.00,0.00,318375872,901610056,222221965,332897897,523,332,105248267,148
5244.30,6068437.28,6941131.73,1307697.42,872694.45,2484.84,2484.84,2349.14,0.00,103868657.17,137445984.74,0.00,0.00,842879484.38,2636.72,0.00,0.00,317473927,902008339,222221965,334037678,523,333,105291330,148
5246.30,6071252.53,6943946.98,1310337.48,872694.45,2815.25,2815.25,2640.06,0.00,103868657.17,137445984.74,0.00,0.00,842881824.22,2339.84,0.00,0.00,317899745,902303225,222221965,334037678,523,333,105340000,148
5248.30,6073688.91,6946383.36,1311734.45,872694.45,2436.38,2436.38,1396.97,0.00,103868657.17,137445984.74,0.00,0.00,842884468.75,2644.53,0.00,0.00,316771806,902657223,222221965,335435332,523,334,105382041,148
5250.30,6076424.24,6949118.69,1312694.32,872694.45,2735.33,2735.33,959.88,0.00,103868657.17,137445984.74,0.00,0.00,842885875.00,1406.25,0.00,0.00,316996069,903133204,222221965,335435332,523,334,105429383,148
5252.30,6079203.17,6951897.62,1315322.86,872694.45,2778.93,2778.93,2628.53,0.00,103868657.17,137445984.74,0.00,0.00,842886824.22,949.22,0.00,0.00,317113595,903727084,222221965,335435332,523,334,105477225,148
5254.30,6081697.49,6954391.94,1317626.86,872694.45,2494.32,2494.32,2304.00,0.00,103868657.17,137445984.74,0.00,0.00,842889453.12,2628.91,0.00,0.00,316040227,904099041,222221965,336775289,523,335,105520341,148
5256.30,6084466.63,6957161.08,1320204.04,872694.45,2769.14,2769.14,2577.19,0.00,103868657.17,137445984.74,0.00,0.00,842891757.81,2304.69,0.00,0.00,316250992,904597177,222221965,336775289,523,335,105567991,148
5258.30,6086965.54,6959659.99,1322283.51,872694.45,2498.91,2498.91,2079.47,0.00,103868657.17,137445984.74,0.00,0.00,842894335.94,2578.12,0.00,0.00,315117868,905009530,222221965,338135780,523,336,105610994,148
5260.30,6089815.20,6962509.65,1324519.64,872694.45,2849.66,2849.66,2236.13,0.00,103868657.17,137445984.74,0.00,0.00,842896425.78,2089.84,0.00,0.00,315418153,905438759,222221965,338135780,523,336,105660091,148
5262.36,6092437.11,6965131.56,1326947.17,872694.45,2621.91,2621.91,2427.53,0.00,103868657.17,137445984.74,0.00,0.00,842898648.44,2222.66,0.00,0.00,314661784,905672447,222221965,339329669,523,336,105705370,148
5264.36,6095274.17,6967968.62,1329586.13,872694.45,2837.06,2837.06,2638.96,0.00,103868657.17,137445984.74,0.00,0.00,842901089.84,2441.41,0.00,0.00,314972008,906088511,222221965,339329669,523,337,105754112,148
5266.44,6097939.56,6970634.01,1332026.93,872694.45,2665.39,2665.39,2440.80,0.00,103868657.17,137445984.74,0.00,0.00,842903714.84,2625.00,0.00,0.00,313892152,906550295,222221965,340630080,523,337,105799850,148
5268.44,6100683.14,6974575.36,1332026.93,873892.22,2743.59,3941.36,0.00,1197.77,103868657.17,137445984.74,0.00,0.00,842906167.97,2453.12,0.00,0.00,314477558,906667247,222221965,340630080,523,338,105847014,148
5270.44,6103453.52,6978872.25,1332026.93,875418.73,2770.37,4296.89,0.00,1526.52,103868657.17,137445984.74,0.00,0.00,842906167.97,0.00,0.00,0.00,315083599,906770421,222919134,340630080,524,338,105894710,148
5272.45,6106179.42,6981598.15,1332026.93,875418.73,2725.90,2725.90,0.00,0.00,103868657.17,137445984.74,0.00,0.00,842906167.97,0.00,0.00,0.00,315606689,906945162,222919134,340630080,524,338,105941870,149
5274.45,6108974.95,6986494.40,1332026.93,877519.45,2795.53,4896.25,0.00,2100.72,103868657.17,137445984.74,0.00,0.00,842906167.97,0.00,0.00,0.00,316061422,907206085,222919134,340630080,524,338,105989895,149
5276.45,6111328.36,6990879.21,1332026.93,879550.84,2353.41,4384.80,0.00,2031.39,103868657.17,137445984.74,0.00,0.00,842906167.97,0.00,0.00,0.00,316301861,907568120,223851758,340630080,525,338,106030390,149
5278.45,6114109.62,6995416.39,1332026.93,881306.77,2781.26,4537.18,0.00,1755.92,103868657.17,137445984.74,0.00,0.00,842906167.97,0.00,0.00,0.00,316502729,908079254,223851758,340630080,525,338,106078192,149
5280.45,6116379.39,6999779.98,1332026.93,883400.58,2269.77,4363.59,0.00,2093.82,103868657.17,137445984.74,0.00,0.00,842906167.97,0.00,0.00,0.00,316834521,908328524,224531383,340630080,526,338,106117556,149
5282.45,6118914.14,7002541.09,1332026.93,883626.95,2534.74,2761.11,0.00,226.37,103868657.17,137445984.74,0.00,0.00,842906167.97,0.00,0.00,0.00,317004636,908807303,224978779,340630080,527,338,106162024,150
5284.45,6121614.02,7007084.44,1332026.93,885470.42,2699.88,4543.35,0.00,1843.47,103868657.17,137445984.74,0.00,0.00,842906167.97,0.00,0.00,0.00,317498266,909004843,224978779,340630080,527,338,106208561,150
5286.45,6123855.29,7011180.01,1332026.93,887324.71,2241.27,4095.57,0.00,1854.29,103868657.17,137445984.74,0.00,0.00,842906167.97,0.00,0.00,0.00,317914289,909162586,225726563,340630080,528,338,106247311,150
5288.45,6126577.27,7015866.76,1332026.93,889289.49,2721.97,4686.75,0.00,1964.78,103868657.17,137445984.74,0.00,0.00,842906167.97,0.00,0.00,0.00,318171706,909601994,225726563,340630080,528,338,106294202,150
5290.45,6128739.88,7020112.47,1332026.93,891372.59,2162.61,4245.71,0.00,2083.10,103868657.17,137445984.74,0.00,0.00,842906167.97,0.00,0.00,0.00,318498906,909828423,226960013,340630080,530,338,106331719,151
5292.45,6131512.44,7024700.59,1332026.93,893188.15,2772.56,4588.12,0.00,1815.56,103868657.17,137445984.74,0.00,0.00,842906167.97,0.00,0.00,0.00,318860801,910176303,226960013,340630080,530,338,106379407,151
5294.45,6133698.68,7029077.46,1332026.93,895378.79,2186.24,4376.88,0.00,2190.64,103868657.17,137445984.74,0.00,0.00,842906167.97,0.00,0.00,0.00,318931603,910665178,227740889,340630080,531,338,106417007,151
5296.45,6136385.46,7033746.12,1332026.93,897360.66,2686.79,4668.66,0.00,1981.87,103868657.17,137445984.74,0.00,0.00,842906167.97,0.00,0.00,0.00,319179925,911104674,228502824,340630080,532,338,106463168,152
5298.45,6139184.35,7038358.00,1332026.93,899173.64,2798.89,4611.87,0.00,1812.98,103868657.17,137445984.74,0.00,0.00,842906167.97,0.00,0.00,0.00,319446975,911554139,228502824,340630080,532,338,106511313,152
5300.45,6141605.59,7042532.09,1332026.93,900926.50,2421.24,4174.10,0.00,1752.86,103868657.17,137445984.74,0.00,0.00,842906167.97,0.00,0.00,0.00,319694920,911926031,229161431,340630080,533,338,106552954,153
5302.45,6144315.74,7046983.40,1332026.93,902667.66,2710.15,4451.31,0.00,1741.16,103868657.17,137445984.74,0.00,0.00,842906167.97,0.00,0.00,0.00,319942279,912372471,229673854,340630080,534,338,106599460,153
5304.45,6146910.49,7051699.84,1332026.93,904789.35,2594.75,4716.43,0.00,2121.69,103868657.17,137445984.74,0.00,0.00,842906167.97,0.00,0.00,0.00,320304721,912674284,229673854,340630080,534,338,106644033,153
5306.45,6149675.56,7054628.21,1334390.63,904952.65,2765.07,2928.37,2363.70,163.30,103868657.17,137445984.74,0.00,0.00,842906167.97,0.00,0.00,0.00,320626069,913060794,230478304,340630080,535,338,106691913,153
5308.45,6152445.35,7057398.00,1337010.04,904952.65,2769.79,2769.79,2619.41,0.00,103868657.17,137445984.74,0.00,0.00,842908519.53,2351.56,0.00,0.00,320906013,913489917,230478304,340630080,535,338,106740039,153
5310.45,6154768.12,7059720.77,1339381.78,904952.65,2322.77,2322.77,2371.74,0.00,103868657.17,137445984.74,0.00,0.00,842911140.62,2621.09,0.00,0.00,319814614,913674582,230478304,342131443,535,339,106780203,153
5312.45,6157453.43,7062406.08,1341973.39,904952.65,2685.31,2685.31,2591.61,0.00,103868657.17,137445984.74,0.00,0.00,842913511.72,2371.09,0.00,0.00,320202200,913974435,230478304,342131443,535,339,106826768,153
5314.45,6159995.81,7064948.46,1344280.03,904952.65,2542.38,2542.38,2306.64,0.00,103868657.17,137445984.74,0.00,0.00,842916101.56,2589.84,0.00,0.00,319487951,914285235,230478304,343185742,535,340,106870658,153
5316.45,6162809.09,7067761.73,1346919.84,904952.65,2813.27,2813.27,2639.81,0.00,103868657.17,137445984.74,0.00,0.00,842918410.16,2308.59,0.00,0.00,319958849,914534535,230478304,343185742,535,340,106919241,153
5318.45,6165111.39,7070064.04,1349207.21,904952.65,2302.31,2302.31,2287.37,0.00,103868657.17,137445984.74,0.00,0.00,842921050.78,2640.62,0.00,0.00,318933707,914745330,230478304,344589480,535,341,106958995,153
5320.45,6168016.08,7072968.73,1351826.27,904952.65,2904.69,2904.69,2619.06,0.00,103868657.17,137445984.74,0.00,0.00,842923339.84,2289.06,0.00,0.00,319276470,915146167,230478304,344589480,535,341,107008895,153
5322.45,6170623.29,7075575.93,1354185.58,904952.65,2607.20,2607.20,2359.31,0.00,103868657.17,137445984.74,0.00,0.00,842925957.03,2617.19,0.00,0.00,318219177,915610864,230478304,345849520,535,342,107053832,153
5324.52,6173392.42,7078345.07,1356670.14,904952.65,2769.13,2769.13,2484.56,0.00,103868657.17,137445984.74,0.00,0.00,842928363.28,2406.25,0.00,0.00,317661979,915787762,230478304,346938718,535,342,107101521,153
5326.52,6176282.95,7081235.59,1359242.55,904952.65,2890.53,2890.53,2572.41,0.00,103868657.17,137445984.74,0.00,0.00,842930808.59,2445.31,0.00,0.00,317978485,916211231,230478304,346938718,535,343,107151265,153
5328.52,6178842.91,7083795.56,1361205.69,904952.65,2559.97,2559.97,1963.14,0.00,103868657.17,137445984.74,0.00,0.00,842933371.09,2562.50,0.00,0.00,317088017,916595951,230478304,348099818,535,344,107195561,153
5330.52,6181699.32,7086651.97,1362711.32,904952.65,2856.41,2856.41,1505.62,0.00,103868657.17,137445984.74,0.00,0.00,842935347.66,1976.56,0.00,0.00,317701665,916713544,230478304,348099818,535,344,107244877,153
5332.60,6184423.43,7089376.08,1365194.34,904952.65,2724.11,2724.11,2483.03,0.00,103868657.17,137445984.74,0.00,0.00,842936843.75,1496.09,0.00,0.00,317314743,916776743,230478304,349120913,535,344,107292012,153
5334.60,6187309.84,7092262.49,1366475.77,904952.65,2886.41,2886.41,1281.43,0.00,103868657.17,137445984.74,0.00,0.00,842939335.94,2492.19,0.00,0.00,317755967,917074439,230478304,349120913,535,345,107341752,153
5336.60,6190223.81,7095176.46,1369034.11,904952.65,2913.97,2913.97,2558.34,0.00,103868657.17,137445984.74,0.00,0.00,842940605.47,1269.53,0.00,0.00,318234085,917342297,230478304,349120913,535,345,107391904,153
5338.60,6192830.02,7097782.66,1371392.74,904952.65,2606.21,2606.21,2358.63,0.00,103868657.17,137445984.74,0.00,0.00,842943171.88,2566.41,0.00,0.00,317568647,917580695,230478304,350215142,535,346,107436664,153
5340.62,6195507.79,7100460.43,1373572.82,904952.65,2677.77,2677.77,2180.08,0.00,103868657.17,137445984.74,0.00,0.00,842945523.44,2351.56,0.00,0.00,317113550,917670687,230478304,351265756,535,347,107482671,153
5342.62,6197807.04,7104213.62,1373572.82,906406.58,2299.25,3753.18,0.00,1453.93,103868657.17,137445984.74,0.00,0.00,842947714.84,2191.41,0.00,0.00,317475769,917897077,230850502,351265756,536,347,107522864,153
5344.62,6200449.29,7106855.87,1373572.82,906406.58,2642.25,2642.25,0.00,0.00,103868657.17,137445984.74,0.00,0.00,842947714.84,0.00,0.00,0.00,317766806,918282456,230850502,351265756,536,347,107569166,153
5346.62,6203082.58,7109489.16,1373572.82,906406.58,2633.29,2633.29,0.00,0.00,103868657.17,137445984.74,0.00,0.00,842947714.84,0.00,0.00,0.00,318067343,918656041,230850502,351265756,536,347,107615373,153
5348.62,6205580.61,7112693.18,1373572.82,907112.58,2498.03,3204.03,0.00,706.00,103868657.17,137445984.74,0.00,0.00,842947714.84,0.00,0.00,0.00,318485980,918876899,230850502,351265756,536,347,107659053,153
5350.62,6207745.15,7117067.37,1373572.82,909322.22,2164.54,4374.19,0.00,2209.64,103868657.17,137445984.74,0.00,0.00,842947714.84,0.00,0.00,0.00,318901305,919015697,231596907,351265756,538,347,107696745,153
5352.62,6210385.74,7119707.96,1373572.82,909322.22,2640.59,2640.59,0.00,0.00,103868657.17,137445984.74,0.00,0.00,842947714.84,0.00,0.00,0.00,319126314,919466679,231596907,351265756,538,347,107743128,153
5354.62,6213031.30,7122353.53,1373572.82,909322.22,2645.57,2645.57,0.00,0.00,103868657.17,137445984.74,0.00,0.00,842947714.84,0.00,0.00,0.00,319583633,919686625,231596907,351265756,538,347,107789614,153
5356.62,6215706.60,7126607.66,1373572.82,910901.06,2675.30,4254.14,0.00,1578.84,103868657.17,137445984.74,0.00,0.00,842947714.84,0.00,0.00,0.00,320065463,919889671,231596907,351265756,538,347,107835732,154
5358.62,6217991.85,7130740.37,1373572.82,912748.52,2285.25,4132.71,0.00,1847.46,103868657.17,137445984.74,0.00,0.00,842947714.84,0.00,0.00,0.00,320468915,920071243,232274861,351265756,539,347,107875106,155
5360.62,6220578.00,7135142.70,1373572.82,914564.70,2586.15,4402.33,0.00,1816.18,103868657.17,137445984.74,0.00,0.00,842947714.84,0.00,0.00,0.00,320748524,920453689,232899860,351265756,540,347,107919636,155
5362.62,6223332.06,7140033.63,1373572.82,916701.57,2754.06,4890.93,0.00,2136.88,103868657.17,137445984.74,0.00,0.00,842947714.84,0.00,0.00,0.00,321035557,920871695,232899860,351265756,540,347,107967002,155
5364.62,6225925.73,7144579.25,1373572.82,918653.52,2593.67,4545.62,0.00,1951.95,103868657.17,137445984.74,0.00,0.00,842947714.84,0.00,0.00,0.00,321451641,921119591,233695743,351265756,541,347,108011733,155
5366.62,6228633.44,7148474.87,1373572.82,919841.43,2707.70,3895.62,0.00,1187.91,103868657.17,137445984.74,0.00,0.00,842947714.84,0.00,0.00,0.00,322074865,921189539,234289824,351265756,542,347,108058559,155
5368.62,6231265.82,7152808.12,1373572.82,921542.30,2632.38,4333.25,0.00,1700.87,103868657.17,137445984.74,0.00,0.00,842947714.84,0.00,0.00,0.00,322688595,921249699,234289824,351265756,542,347,108103990,156
5370.62,6233669.16,7156765.47,1373572.82,923096.30,2403.34,3957.35,0.00,1554.01,103868657.17,137445984.74,0.00,0.00,842947714.84,0.00,0.00,0.00,323178599,921374951,234891704,351265756,543,347,108145402,156
5372.62,6236017.89,7160829.14,1373572.82,924811.25,2348.73,4063.67,0.00,1714.95,103868657.17,137445984.74,0.00,0.00,842947714.84,0.00,0.00,0.00,323766155,921388669,235449105,351265756,544,347,108185867,156
5374.62,6238645.50,7165265.84,1373572.82,926620.34,2627.61,4436.70,0.00,1809.09,103868657.17,137445984.74,0.00,0.00,842947714.84,0.00,0.00,0.00,324235834,921591658,235925455,351265756,545,347,108231114,157
5376.62,6241369.96,7170139.88,1373572.82,928769.93,2724.46,4874.04,0.00,2149.58,103868657.17,137445984.74,0.00,0.00,842947714.84,0.00,0.00,0.00,324284813,922240140,235925455,351265756,545,347,108278028,157
5378.62,6243738.35,7174455.99,1373572.82,930717.64,2368.39,4316.11,0.00,1947.71,103868657.17,137445984.74,0.00,0.00,842947714.84,0.00,0.00,0.00,324286701,922844561,236739354,351265756,546,347,108318674,157
5380.62,6246571.00,7179175.75,1373572.82,932604.75,2832.65,4719.76,0.00,1887.11,103868657.17,137445984.74,0.00,0.00,842947714.84,0.00,0.00,0.00,324696837,923159584,236739354,351265756,546,347,108367313,157
5382.62,6249256.58,7181876.08,1376126.20,932619.50,2685.58,2700.33,2553.38,14.75,103868657.17,137445984.74,0.00,0.00,842947714.84,0.00,0.00,0.00,324780981,923762948,237560994,351265756,547,347,108414102,157
5384.62,6251870.21,7184489.71,1377986.03,932619.50,2613.63,2613.63,1859.83,0.00,103868657.17,137445984.74,0.00,0.00,842950296.88,2582.03,0.00,0.00,323920047,924163191,237560994,352395537,547,348,108459539,157
5386.62,6254540.65,7187160.15,1379823.65,932619.50,2670.44,2670.44,1837.62,0.00,103868657.17,137445984.74,0.00,0.00,842952128.91,1832.03,0.00,0.00,324424391,924342479,237560994,352395537,547,348,108506025,157
5388.62,6257317.05,7189936.55,1382424.31,932619.50,2776.40,2776.40,2600.66,0.00,103868657.17,137445984.74,0.00,0.00,842953953.12,1824.22,0.00,0.00,324951730,924525899,237560994,352395537,547,348,108554092,157
5390.62,6259904.40,7192523.90,1383435.75,932619.50,2587.35,2587.35,1011.44,0.00,103868657.17,137445984.74,0.00,0.00,842956554.69,2601.56,0.00,0.00,324075441,924918638,237560994,353541448,547,349,108599090,157
5392.62,6262660.03,7195279.53,1386105.87,932619.50,2755.63,2755.63,2670.12,0.00,103868657.17,137445984.74,0.00,0.00,842957566.41,1011.72,0.00,0.00,324390173,925309347,237560994,353541448,547,349,108646781,157
5394.62,6265175.30,7197794.80,1388405.39,932619.50,2515.27,2515.27,2299.52,0.00,104823956.25,138433761.90,955299.07,987777.16,842960234.38,2667.97,0.00,0.00,323440085,925564621,237560994,354880172,547,350,108690503,157
5396.62,6267893.77,7200513.27,1390289.92,932619.50,2718.46,2718.46,1884.53,0.00,104823956.25,138433761.90,0.00,0.00,842962636.72,2402.34,0.00,0.00,323100056,925935415,237560994,355545333,547,351,108737526,157
5398.62,6270669.65,7203289.15,1390289.92,932619.50,2775.88,2775.88,0.00,0.00,104823956.25,138433761.90,0.00,0.00,842964433.59,1796.88,0.00,0.00,323312040,926434057,237560994,355545333,547,351,108785659,157
5400.62,6273453.92,7206073.42,1391835.20,932619.50,2784.27,2784.27,1545.28,0.00,104823956.25,138433761.90,0.00,0.00,842964433.59,0.00,0.00,0.00,323671456,926787414,237560994,355545333,547,351,108833796,157
5402.62,6276084.60,7208704.10,1394282.98,932619.50,2630.68,2630.68,2447.78,0.00,104823956.25,138433761.90,0.00,0.00,842965964.84,1531.25,0.00,0.00,323472784,926998245,237560994,356206629,547,352,108879470,157
5404.62,6278742.52,7211362.02,1396910.33,932619.50,2657.92,2657.92,2627.34,0.00,104823956.25,138433761.90,0.00,0.00,842968414.06,2449.22,0.00,0.00,323576520,927574937,237560994,356206629,547,352,108925851,157
5406.62,6281228.33,7213847.83,1397336.42,932619.50,2485.81,2485.81,426.09,0.00,104823956.25,138433761.90,0.00,0.00,842971042.97,2628.91,0.00,0.00,322638208,928007016,237560994,357349229,547,353,108969039,157
5408.62,6283992.74,7216612.24,1397336.42,932619.50,2764.41,2764.41,0.00,0.00,104823956.25,138433761.90,0.00,0.00,842971480.47,437.50,0.00,0.00,322910096,928442816,237560994,357349229,547,353,109017097,157
5410.62,6286758.30,7219377.80,1399054.17,932619.50,2765.57,2765.57,1717.75,0.00,104823956.25,138433761.90,0.00,0.00,842971480.47,0.00,0.00,0.00,323195498,928865399,237560994,357349229,547,353,109064963,157
5412.62,6289512.78,7222132.28,1401698.38,932619.50,2754.47,2754.47,2644.20,0.00,104823956.25,138433761.90,0.00,0.00,842973281.25,1800.78,0.00,0.00,323506354,929259688,237560994,357349229,547,353,109112840,157
5414.62,6292077.11,7224696.61,1404030.75,932619.50,2564.33,2564.33,2332.38,0.00,104823956.25,138433761.90,0.00,0.00,842975828.12,2546.88,0.00,0.00,322655884,929534142,237560994,358581713,547,354,109157110,157
5416.62,6294854.52,7227474.02,1406607.27,932619.50,2777.42,2777.42,2576.52,0.00,104823956.25,138433761.90,0.00,0.00,842978160.16,2332.03,0.00,0.00,323018162,929882883,237560994,358581713,547,354,109205195,157
5418.62,6297002.80,7231023.68,1406806.72,934020.88,2148.28,3549.66,199.46,1401.38,104823956.25,138433761.90,0.00,0.00,842980738.28,2578.12,0.00,0.00,322239887,930024772,237919748,359768058,548,355,109242665,157
5420.62,6299663.09,7233683.98,1406806.72,934020.88,2660.29,2660.29,0.00,0.00,104823956.25,138433761.90,0.00,0.00,842980949.22,210.94,0.00,0.00,322699619,930246075,237919748,359768058,548,355,109289331,157
5422.62,6302161.64,7237062.52,1406806.72,934900.88,2498.54,3378.54,0.00,880.00,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,323146914,930438407,237919748,359768058,548,355,109333006,158
5424.62,6304257.32,7241393.61,1406806.72,937136.29,2095.68,4331.09,0.00,2235.41,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,323410799,930711017,238309724,359768058,549,355,109369490,158
5426.62,6306845.20,7244187.67,1406806.72,937342.47,2587.88,2794.06,0.00,206.18,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,323540077,931244236,238770059,359768058,550,355,109414717,158
5428.62,6309516.84,7248384.91,1406806.72,938868.07,2671.64,4197.24,0.00,1525.60,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,323697085,931771169,238770059,359768058,550,355,109460868,158
5430.62,6312167.75,7251892.72,1406806.72,939724.97,2650.91,3507.81,0.00,856.90,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,323831999,932314887,239379979,359768058,551,355,109506897,158
5432.62,6314712.47,7254837.44,1406806.72,940124.97,2544.72,2944.72,0.00,400.00,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,323965279,932833055,239379979,359768058,551,355,109551433,159
5434.62,6316812.71,7259254.71,1406806.72,942441.99,2100.25,4417.27,0.00,2317.02,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,324126283,933209714,239757584,359768058,552,355,109588030,159
5436.62,6319011.19,7263297.42,1406806.72,944286.23,2198.47,4042.71,0.00,1844.24,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,324202438,933696368,240547614,359768058,554,355,109626402,159
5438.62,6321637.11,7265923.34,1406806.72,944286.23,2625.92,2625.92,0.00,0.00,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,324306819,934264222,240547614,359768058,554,355,109672331,159
5440.62,6324269.44,7268555.68,1406806.72,944286.23,2632.34,2632.34,0.00,0.00,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,324615891,934629028,240547614,359768058,554,355,109718395,159
5442.62,6326875.73,7271399.63,1406806.72,944523.89,2606.29,2843.95,0.00,237.66,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,324836197,935075933,240547614,359768058,554,355,109763993,160
5444.62,6329655.06,7276130.41,1406806.72,946475.35,2779.33,4730.78,0.00,1951.45,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,324899599,935724039,240547614,359768058,554,355,109811799,160
5446.62,6332342.69,7280807.51,1406806.72,948464.82,2687.63,4677.10,0.00,1989.47,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,325019679,936291992,241142955,359768058,555,355,109857970,160
5448.62,6335010.08,7285143.38,1406806.72,950133.30,2667.39,4335.88,0.00,1668.48,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,325063569,936930954,241828150,359768058,556,355,109903958,161
5450.62,6337679.80,7289772.09,1406806.72,952092.29,2669.72,4628.71,0.00,1958.99,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,325282725,937395247,242489703,359768058,557,355,109949816,162
5452.62,6340261.24,7294487.52,1406806.72,954226.27,2581.44,4715.42,0.00,2133.98,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,325701545,937637275,242489703,359768058,557,355,109994209,162
5454.62,6342906.64,7298937.39,1406806.72,956030.75,2645.40,4449.88,0.00,1804.48,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,325879491,938136551,243224600,359768058,558,355,110039673,162
5456.66,6345635.25,7303569.11,1406806.72,957933.87,2728.61,4631.72,0.00,1903.11,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,326087337,938627228,244040144,359768058,559,355,110086592,162
5458.66,6348430.55,7308364.24,1406806.72,959933.69,2795.30,4795.12,0.00,1999.82,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,326418300,939011863,244040144,359768058,559,355,110134575,162
5460.66,6351133.64,7312922.98,1406806.72,961789.33,2703.09,4558.74,0.00,1855.64,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,326713079,939409076,244765047,359768058,560,355,110181045,163
5462.66,6353741.43,7317249.69,1406806.72,963508.27,2607.78,4326.71,0.00,1718.93,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,326888526,939901221,245292876,359768058,561,355,110225924,163
5464.66,6356511.50,7322011.55,1406806.72,965500.05,2770.07,4761.86,0.00,1991.79,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,327050215,940448670,245292876,359768058,561,355,110273545,163
5466.66,6359162.66,7326374.02,1406806.72,967211.37,2651.16,4362.47,0.00,1711.31,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,327439423,940738159,245970871,359768058,562,355,110319135,164
5468.66,6361540.53,7330786.93,1406806.72,969246.40,2377.88,4412.91,0.00,2035.04,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,327844883,940941435,246847197,359768058,563,355,110359955,164
5470.66,6364280.38,7335334.65,1406806.72,971054.27,2739.85,4547.71,0.00,1807.86,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,328049253,941438467,246847197,359768058,563,355,110407038,164
5472.66,6366981.40,7339959.93,1406806.72,972978.53,2701.02,4625.28,0.00,1924.27,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,328205821,941973359,247385210,359768058,564,355,110453412,164
5474.66,6369691.79,7344609.10,1406806.72,974917.31,2710.39,4649.17,0.00,1938.78,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,328395279,942477761,248247610,359768058,565,355,110499938,164
5476.66,6372400.42,7349349.54,1406806.72,976949.12,2708.63,4740.45,0.00,2031.81,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,328549163,943017287,248824099,359768058,566,355,110546408,165
5478.66,6375203.45,7354049.71,1406806.72,978846.26,2803.03,4700.17,0.00,1897.14,104823956.25,138433761.90,0.00,0.00,842980949.22,0.00,0.00,0.00,328752323,943531703,248824099,359768058,566,355,110594538,165
