time_sec,host_write_MB,cache_write_MB,backend_write_MB,host_delta_MB,cache_delta_MB,backend_delta_MB,nvme_host_written_MB,nvme_media_written_MB,nvme_host_delta_MB,nvme_media_delta_MB,valid_blocks,write_hit_count,gc_victim_blocks,evict_victim_blocks,l2p_write_MB,md_write_MB,l2p_delta_MB,md_delta_MB
360.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
362.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
364.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
366.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
368.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
370.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
372.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
374.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
376.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
378.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
380.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
382.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
384.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
386.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
388.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
390.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
392.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
394.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
396.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
398.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
400.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
402.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
404.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
406.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
408.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
410.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
412.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
414.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
416.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
418.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
420.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
422.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
424.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
426.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
428.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
430.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
432.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
434.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
436.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
438.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
440.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
442.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
444.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
446.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
448.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
450.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
452.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
454.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
456.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
458.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
460.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
462.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
464.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
466.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
468.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
470.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
472.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
474.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
476.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
478.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
480.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
482.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
484.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
486.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
488.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
490.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
492.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
494.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
496.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
498.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
500.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
502.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
504.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
506.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
508.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
510.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
512.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
514.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
516.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
518.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
520.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
522.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
524.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
526.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
528.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
530.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
532.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
534.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
536.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
538.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
540.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
542.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
544.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
546.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
548.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
550.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
552.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
554.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
556.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
558.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
560.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
562.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
564.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
566.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
568.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
570.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
572.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
574.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
576.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
578.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
580.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
582.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
584.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
586.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
588.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
590.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
592.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
594.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
596.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
598.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
600.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
602.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
604.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
606.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
608.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
610.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
612.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
614.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
616.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
618.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
620.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
622.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
624.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
626.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
628.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
630.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
632.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
634.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
636.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
638.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
640.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
642.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
644.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
646.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
648.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
650.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
652.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
654.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
656.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
658.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
660.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
662.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
664.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
666.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
668.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
670.00,0.00,0.00,0.00,0.00,0.00,0.00,5661648277.07,8641014060.27,0.00,0.00,0,0,0,0,0.00,1792343.25,0.00,0.00
672.00,1898.78,1.00,0.00,1898.78,1.00,0.00,5661648277.07,8641014060.27,0.00,0.00,390824,0,0,0,0.00,1792343.25,0.00,0.00
674.00,4138.98,4.00,0.00,2240.20,3.00,0.00,5661648277.07,8641014060.27,0.00,0.00,821926,0,0,0,0.00,1792343.25,0.00,0.00
676.00,6354.52,6.00,0.00,2215.54,2.00,0.00,5661648277.07,8641014060.27,0.00,0.00,1233532,0,0,0,0.00,1792343.25,0.00,0.00
678.00,8579.51,8.00,0.00,2224.99,2.00,0.00,5661648277.07,8641014060.27,0.00,0.00,1637382,0,0,0,0.00,1792343.25,0.00,0.00
680.00,10808.13,10.00,0.00,2228.62,2.00,0.00,5661648277.07,8641014060.27,0.00,0.00,2036017,0,0,0,0.00,1792343.25,0.00,0.00
682.00,13054.70,12.00,0.00,2246.57,2.00,0.00,5661648277.07,8641014060.27,0.00,0.00,2432372,0,0,0,0.00,1792343.25,0.00,0.00
684.00,15253.87,15.00,0.00,2199.17,3.00,0.00,5661648277.07,8641014060.27,0.00,0.00,2814771,0,0,0,0.00,1792343.25,0.00,0.00
686.00,17439.60,17.00,0.00,2185.73,2.00,0.00,5661648277.07,8641014060.27,0.00,0.00,3189933,0,0,0,0.00,1792343.25,0.00,0.00
688.00,19581.12,19.00,0.00,2141.52,2.00,0.00,5661648277.07,8641014060.27,0.00,0.00,3556108,0,0,0,0.00,1792343.25,0.00,0.00
690.00,21746.92,21.00,0.00,2165.80,2.00,0.00,5661648277.07,8641014060.27,0.00,0.00,3922569,0,0,0,0.00,1792343.25,0.00,0.00
692.00,23916.10,23.00,0.00,2169.18,2.00,0.00,5661648277.07,8641014060.27,0.00,0.00,4286434,0,0,0,0.00,1792343.25,0.00,0.00
694.00,26082.62,25.00,0.00,2166.52,2.00,0.00,5661648277.07,8641014060.27,0.00,0.00,4647082,0,0,0,0.00,1792343.25,0.00,0.00
696.00,28256.75,27.00,0.00,2174.14,2.00,0.00,5661648277.07,8641014060.27,0.00,0.00,5005894,0,0,0,0.00,1792343.25,0.00,0.00
698.00,30434.34,30.00,0.00,2177.58,3.00,0.00,5661648277.07,8641014060.27,0.00,0.00,5363012,0,0,0,0.00,1792343.25,0.00,0.00
700.00,32616.14,32.00,0.00,2181.80,2.00,0.00,5661648277.07,8641014060.27,0.00,0.00,5718200,0,0,0,0.00,1792343.25,0.00,0.00
702.00,34788.34,34.00,0.00,2172.20,2.00,0.00,5661648277.07,8641014060.27,0.00,0.00,6070415,0,0,0,0.00,1792343.25,0.00,0.00
704.00,36966.23,36.00,0.00,2177.89,2.00,0.00,5661648277.07,8641014060.27,0.00,0.00,6421037,0,0,0,0.00,1792343.25,0.00,0.00
706.00,39177.75,38.00,0.00,2211.51,2.00,0.00,5661648277.07,8641014060.27,0.00,0.00,6774923,0,0,0,0.00,1792343.25,0.00,0.00
708.00,41346.85,40.00,0.00,2169.11,2.00,0.00,5661648277.07,8641014060.27,0.00,0.00,7120861,0,0,0,0.00,1792343.25,0.00,0.00
710.00,43518.62,42.00,0.00,2171.77,2.00,0.00,5661648277.07,8641014060.27,0.00,0.00,7464951,0,0,0,0.00,1792343.25,0.00,0.00
712.00,45682.10,45.00,0.00,2163.48,3.00,0.00,5661648277.07,8641014060.27,0.00,0.00,7806192,0,0,0,0.00,1792343.25,0.00,0.00
714.00,47852.49,47.00,0.00,2170.39,2.00,0.00,5661648277.07,8641014060.27,0.00,0.00,8146306,0,0,0,0.00,1792343.25,0.00,0.00
716.00,50029.79,49.00,0.00,2177.30,2.00,0.00,5661648277.07,8641014060.27,0.00,0.00,8487062,0,0,0,0.00,1792343.25,0.00,0.00
718.00,52213.10,51.00,0.00,2183.31,2.00,0.00,5661648277.07,8641014060.27,0.00,0.00,8826881,0,0,0,0.00,1792343.25,0.00,0.00
