timestamp,type,class,valid_blocks,total_blocks,valid_ratio
635680844,evict_victim_age_dist,1,1328889,1572864,0.844885
637279055,evict_victim_age_dist,0,87675,1572864,0.055742
638880563,evict_victim_age_dist,1,378459,1572864,0.240618
640470807,evict_victim_age_dist,0,105527,1572864,0.067092
642074928,gc_victim_age_dist,0,9490,1572864,0.006034
643667703,gc_victim_age_dist,0,7536,1572864,0.004791
645296556,gc_victim_age_dist,0,20335,1572864,0.012929
646918190,gc_victim_age_dist,0,24823,1572864,0.015782
648563807,gc_victim_age_dist,0,32447,1572864,0.020629
650188030,gc_victim_age_dist,0,22675,1572864,0.014416
651846795,gc_victim_age_dist,0,16173,1572864,0.010283
653452049,gc_victim_age_dist,0,25986,1572864,0.016521
655060923,gc_victim_age_dist,0,47315,1572864,0.030082
656687009,gc_victim_age_dist,0,31950,1572864,0.020313
658296357,gc_victim_age_dist,0,44310,1572864,0.028172
659888430,gc_victim_age_dist,0,53354,1572864,0.033922
661489928,gc_victim_age_dist,0,39284,1572864,0.024976
663070737,gc_victim_age_dist,0,32317,1572864,0.020547
664662353,gc_victim_age_dist,0,36760,1572864,0.023371
666257937,gc_victim_age_dist,0,56132,1572864,0.035688
667873728,gc_victim_age_dist,0,58638,1572864,0.037281
669585963,gc_victim_age_dist,0,23080,1572864,0.014674
671279138,gc_victim_age_dist,0,55710,1572864,0.035419
672889002,gc_victim_age_dist,0,58765,1572864,0.037362
674582657,gc_victim_age_dist,0,37350,1572864,0.023746
675885564,gc_victim_age_dist,0,44089,1572864,0.028031
676384350,gc_victim_age_dist,0,44250,1572864,0.028133
678172717,gc_victim_age_dist,0,20691,1572864,0.013155
679811902,gc_victim_age_dist,0,20770,1572864,0.013205
681431406,gc_victim_age_dist,0,18002,1572864,0.011445
683058879,gc_victim_age_dist,0,29578,1572864,0.018805
684677075,gc_victim_age_dist,0,25272,1572864,0.016068
686265314,gc_victim_age_dist,0,37370,1572864,0.023759
687866854,gc_victim_age_dist,0,40070,1572864,0.025476
689461431,gc_victim_age_dist,0,64453,1572864,0.040978
691108985,gc_victim_age_dist,0,41210,1572864,0.026201
692751226,evict_victim_age_dist,1,845184,1572864,0.537354
694445609,evict_victim_age_dist,0,69986,1572864,0.044496
696294412,evict_victim_age_dist,0,57998,1572864,0.036874
698142095,evict_victim_age_dist,1,1041316,1572864,0.662051
699797714,evict_victim_age_dist,0,499469,1572864,0.317554
701461156,evict_victim_age_dist,0,99349,1572864,0.063164
701712954,evict_victim_age_dist,0,205686,1572864,0.130772
703224069,evict_victim_age_dist,1,82560,1572864,0.052490
704907948,gc_victim_age_dist,0,10386,1572864,0.006603
706522811,gc_victim_age_dist,0,26790,1572864,0.017033
708124669,gc_victim_age_dist,0,27484,1572864,0.017474
709759745,gc_victim_age_dist,0,20778,1572864,0.013210
711361982,gc_victim_age_dist,0,21855,1572864,0.013895
712967373,gc_victim_age_dist,0,33180,1572864,0.021095
714617295,gc_victim_age_dist,0,44571,1572864,0.028337
716322155,gc_victim_age_dist,0,32122,1572864,0.020423
717977105,gc_victim_age_dist,0,56270,1572864,0.035776
719622111,gc_victim_age_dist,0,56382,1572864,0.035847
721296190,gc_victim_age_dist,0,16547,1572864,0.010520
721309658,gc_victim_age_dist,0,24242,1572864,0.015413
722975977,gc_victim_age_dist,0,47420,1572864,0.030149
724654213,gc_victim_age_dist,0,28275,1572864,0.017977
726304703,gc_victim_age_dist,0,22435,1572864,0.014264
727951448,gc_victim_age_dist,0,25425,1572864,0.016165
729568791,gc_victim_age_dist,0,39630,1572864,0.025196
731180977,gc_victim_age_dist,0,35815,1572864,0.022771
732781991,gc_victim_age_dist,0,18939,1572864,0.012041
734379105,gc_victim_age_dist,0,25211,1572864,0.016029
735999093,gc_victim_age_dist,0,32375,1572864,0.020583
737181413,gc_victim_age_dist,0,35990,1572864,0.022882
737743062,gc_victim_age_dist,0,36121,1572864,0.022965
737769374,gc_victim_age_dist,0,34290,1572864,0.021801
739411792,gc_victim_age_dist,0,10339,1572864,0.006573
741059078,gc_victim_age_dist,0,18415,1572864,0.011708
742710505,gc_victim_age_dist,0,25832,1572864,0.016424
744355280,gc_victim_age_dist,0,18529,1572864,0.011780
746050094,gc_victim_age_dist,0,47030,1572864,0.029901
747689562,gc_victim_age_dist,0,36910,1572864,0.023467
749316973,gc_victim_age_dist,0,15902,1572864,0.010110
750916507,gc_victim_age_dist,0,20890,1572864,0.013282
752515509,gc_victim_age_dist,0,7935,1572864,0.005045
754112227,gc_victim_age_dist,0,34890,1572864,0.022182
755702824,evict_victim_age_dist,1,775086,1572864,0.492786
757311379,evict_victim_age_dist,1,1352203,1572864,0.859708
758910039,evict_victim_age_dist,0,291468,1572864,0.185310
760565518,evict_victim_age_dist,1,1338540,1572864,0.851021
762200081,evict_victim_age_dist,0,86024,1572864,0.054693
763802351,evict_victim_age_dist,1,1288371,1572864,0.819124
765422267,evict_victim_age_dist,1,1378962,1572864,0.876720
767097611,evict_victim_age_dist,0,85000,1572864,0.054042
768859566,gc_victim_age_dist,0,7960,1572864,0.005061
770562783,gc_victim_age_dist,0,8850,1572864,0.005627
772167269,gc_victim_age_dist,0,15560,1572864,0.009893
773822205,gc_victim_age_dist,0,11822,1572864,0.007516
775325647,gc_victim_age_dist,0,17510,1572864,0.011133
775468958,gc_victim_age_dist,0,23009,1572864,0.014629
777060448,gc_victim_age_dist,0,10884,1572864,0.006920
778661919,gc_victim_age_dist,0,16105,1572864,0.010239
780290966,gc_victim_age_dist,0,21535,1572864,0.013692
781987824,gc_victim_age_dist,0,27113,1572864,0.017238
783757964,gc_victim_age_dist,0,13990,1572864,0.008895
785447268,gc_victim_age_dist,0,18520,1572864,0.011775
787210922,gc_victim_age_dist,0,20533,1572864,0.013055
788950786,gc_victim_age_dist,0,25464,1572864,0.016190
790677180,gc_victim_age_dist,0,35300,1572864,0.022443
792327548,gc_victim_age_dist,0,15367,1572864,0.009770
794129434,gc_victim_age_dist,0,35470,1572864,0.022551
794691447,gc_victim_age_dist,0,32598,1572864,0.020725
796282785,gc_victim_age_dist,0,20780,1572864,0.013212
798138411,gc_victim_age_dist,0,42326,1572864,0.026910
799757486,gc_victim_age_dist,0,15350,1572864,0.009759
801405726,gc_victim_age_dist,0,15140,1572864,0.009626
803000313,gc_victim_age_dist,0,25628,1572864,0.016294
804607148,gc_victim_age_dist,0,25505,1572864,0.016216
806275330,gc_victim_age_dist,0,29413,1572864,0.018700
807945406,gc_victim_age_dist,0,21802,1572864,0.013861
809724225,gc_victim_age_dist,0,50972,1572864,0.032407
811462095,gc_victim_age_dist,0,22120,1572864,0.014064
813163091,gc_victim_age_dist,0,37503,1572864,0.023844
813246507,gc_victim_age_dist,0,34295,1572864,0.021804
814860418,gc_victim_age_dist,0,15703,1572864,0.009984
816689571,gc_victim_age_dist,0,45219,1572864,0.028749
818489135,evict_victim_age_dist,0,262511,1572864,0.166900
820146835,evict_victim_age_dist,1,1348898,1572864,0.857606
821767984,evict_victim_age_dist,0,131388,1572864,0.083534
823379343,evict_victim_age_dist,1,947963,1572864,0.602699
825064401,evict_victim_age_dist,0,281729,1572864,0.179118
826671018,evict_victim_age_dist,1,719626,1572864,0.457526
828292515,evict_victim_age_dist,0,211310,1572864,0.134347
829948169,evict_victim_age_dist,0,375868,1572864,0.238970
831584649,gc_victim_age_dist,0,73732,1572864,0.046878
831635963,gc_victim_age_dist,0,14164,1572864,0.009005
833266796,gc_victim_age_dist,0,24426,1572864,0.015530
835024907,gc_victim_age_dist,0,30634,1572864,0.019477
836685469,gc_victim_age_dist,0,38510,1572864,0.024484
837674898,gc_victim_age_dist,0,38805,1572864,0.024672
838378521,gc_victim_age_dist,0,15654,1572864,0.009953
840034890,gc_victim_age_dist,0,30510,1572864,0.019398
841734287,gc_victim_age_dist,0,20910,1572864,0.013294
843358667,gc_victim_age_dist,0,23615,1572864,0.015014
844985158,gc_victim_age_dist,0,22816,1572864,0.014506
846608227,gc_victim_age_dist,0,39510,1572864,0.025120
848191712,gc_victim_age_dist,0,15698,1572864,0.009981
849775166,gc_victim_age_dist,0,23041,1572864,0.014649
851438849,gc_victim_age_dist,0,48688,1572864,0.030955
853122717,gc_victim_age_dist,0,16600,1572864,0.010554
854723285,gc_victim_age_dist,0,19370,1572864,0.012315
856335763,gc_victim_age_dist,0,31237,1572864,0.019860
858005251,gc_victim_age_dist,0,29796,1572864,0.018944
859656959,gc_victim_age_dist,0,54615,1572864,0.034723
861272007,gc_victim_age_dist,0,20344,1572864,0.012934
862878069,gc_victim_age_dist,0,36220,1572864,0.023028
864486501,gc_victim_age_dist,0,24680,1572864,0.015691
866118082,gc_victim_age_dist,0,29480,1572864,0.018743
867703157,gc_victim_age_dist,0,21145,1572864,0.013444
869288420,gc_victim_age_dist,0,24678,1572864,0.015690
870886858,gc_victim_age_dist,0,25210,1572864,0.016028
872467225,gc_victim_age_dist,0,8577,1572864,0.005453
874053111,gc_victim_age_dist,0,24528,1572864,0.015594
875687384,gc_victim_age_dist,0,24780,1572864,0.015755
877380784,gc_victim_age_dist,0,67280,1572864,0.042775
879137939,gc_victim_age_dist,0,70711,1572864,0.044957
880799110,gc_victim_age_dist,0,58531,1572864,0.037213
880990996,evict_victim_age_dist,10,37351,1572864,0.023747
882419411,evict_victim_age_dist,1,1027629,1572864,0.653349
884032623,evict_victim_age_dist,0,975522,1572864,0.620220
885696488,evict_victim_age_dist,0,360401,1572864,0.229137
887365115,evict_victim_age_dist,1,1264349,1572864,0.803851
889091653,evict_victim_age_dist,1,1054568,1572864,0.670476
890760585,evict_victim_age_dist,0,263414,1572864,0.167474
892363041,evict_victim_age_dist,0,207980,1572864,0.132230
894020476,gc_victim_age_dist,0,8150,1572864,0.005182
895625906,gc_victim_age_dist,0,13340,1572864,0.008481
897215830,gc_victim_age_dist,0,19430,1572864,0.012353
898807130,gc_victim_age_dist,0,12303,1572864,0.007822
900410445,gc_victim_age_dist,0,13285,1572864,0.008446
902127000,gc_victim_age_dist,0,38830,1572864,0.024687
903863969,gc_victim_age_dist,0,22444,1572864,0.014270
905492283,gc_victim_age_dist,0,26092,1572864,0.016589
907112229,gc_victim_age_dist,0,38832,1572864,0.024689
908741617,gc_victim_age_dist,0,13935,1572864,0.008860
910380083,gc_victim_age_dist,0,42365,1572864,0.026935
912128017,gc_victim_age_dist,0,35932,1572864,0.022845
913823794,gc_victim_age_dist,0,45005,1572864,0.028613
914109197,gc_victim_age_dist,0,35225,1572864,0.022395
915448844,gc_victim_age_dist,0,43605,1572864,0.027723
917045266,gc_victim_age_dist,0,44005,1572864,0.027978
918638275,gc_victim_age_dist,0,28840,1572864,0.018336
920218304,gc_victim_age_dist,0,30878,1572864,0.019632
921811573,gc_victim_age_dist,0,56011,1572864,0.035611
923444634,gc_victim_age_dist,0,19651,1572864,0.012494
925180451,gc_victim_age_dist,0,11750,1572864,0.007470
926935897,gc_victim_age_dist,0,34995,1572864,0.022249
928689985,gc_victim_age_dist,0,27026,1572864,0.017183
930379562,gc_victim_age_dist,0,47000,1572864,0.029882
932126941,gc_victim_age_dist,0,42955,1572864,0.027310
933910052,gc_victim_age_dist,0,28985,1572864,0.018428
933932453,gc_victim_age_dist,0,37606,1572864,0.023909
935606261,gc_victim_age_dist,0,36090,1572864,0.022945
937237532,gc_victim_age_dist,0,38680,1572864,0.024592
938824047,gc_victim_age_dist,0,20720,1572864,0.013173
940527627,gc_victim_age_dist,0,36880,1572864,0.023448
941600735,gc_victim_age_dist,0,38700,1572864,0.024605
942208866,gc_victim_age_dist,0,11180,1572864,0.007108
943816438,evict_victim_age_dist,0,160485,1572864,0.102034
945454224,evict_victim_age_dist,1,1086685,1572864,0.690896
947149105,evict_victim_age_dist,0,37142,1572864,0.023614
948951450,evict_victim_age_dist,0,48728,1572864,0.030980
950617377,evict_victim_age_dist,0,91679,1572864,0.058288
952286864,evict_victim_age_dist,0,169838,1572864,0.107980
953917952,evict_victim_age_dist,1,1380389,1572864,0.877628
955660683,evict_victim_age_dist,0,677460,1572864,0.430717
957336651,gc_victim_age_dist,0,9350,1572864,0.005945
959007163,gc_victim_age_dist,0,24198,1572864,0.015385
960632754,gc_victim_age_dist,0,19345,1572864,0.012299
962263412,gc_victim_age_dist,0,23062,1572864,0.014662
963936200,gc_victim_age_dist,0,12510,1572864,0.007954
965572169,gc_victim_age_dist,0,36882,1572864,0.023449
967263271,gc_victim_age_dist,0,24378,1572864,0.015499
967822923,gc_victim_age_dist,0,17585,1572864,0.011180
968926045,gc_victim_age_dist,0,18720,1572864,0.011902
970521224,gc_victim_age_dist,0,21590,1572864,0.013727
972115123,gc_victim_age_dist,0,32466,1572864,0.020641
973744062,gc_victim_age_dist,0,24216,1572864,0.015396
975344446,gc_victim_age_dist,0,23068,1572864,0.014666
976990289,gc_victim_age_dist,0,33161,1572864,0.021083
978696420,gc_victim_age_dist,0,41855,1572864,0.026611
980297914,gc_victim_age_dist,0,29580,1572864,0.018806
981969826,gc_victim_age_dist,0,22020,1572864,0.014000
983593026,gc_victim_age_dist,0,38318,1572864,0.024362
985194417,gc_victim_age_dist,0,20690,1572864,0.013154
986811442,gc_victim_age_dist,0,10495,1572864,0.006673
988421103,gc_victim_age_dist,0,12676,1572864,0.008059
990012832,gc_victim_age_dist,0,17844,1572864,0.011345
991596084,gc_victim_age_dist,0,18377,1572864,0.011684
993182557,gc_victim_age_dist,0,14267,1572864,0.009071
994779742,gc_victim_age_dist,0,16655,1572864,0.010589
996370917,gc_victim_age_dist,0,22664,1572864,0.014409
997973120,gc_victim_age_dist,0,26303,1572864,0.016723
999578603,gc_victim_age_dist,0,23190,1572864,0.014744
1001204407,gc_victim_age_dist,0,16394,1572864,0.010423
1002849142,gc_victim_age_dist,0,14378,1572864,0.009141
1004501397,gc_victim_age_dist,0,23865,1572864,0.015173
1006150094,gc_victim_age_dist,0,26675,1572864,0.016960
1007751554,evict_victim_age_dist,1,1524666,1572864,0.969357
1009351615,evict_victim_age_dist,0,314800,1572864,0.200144
1010995355,evict_victim_age_dist,1,1350472,1572864,0.858607
1012591838,evict_victim_age_dist,0,858720,1572864,0.545959
1014178724,evict_victim_age_dist,0,646349,1572864,0.410938
1015767269,evict_victim_age_dist,1,1217199,1572864,0.773874
1017402433,evict_victim_age_dist,0,517026,1572864,0.328716
1019026607,evict_victim_age_dist,1,1283684,1572864,0.816144
1020612393,gc_victim_age_dist,0,104169,1572864,0.066229
1020687224,gc_victim_age_dist,0,19615,1572864,0.012471
1022221770,gc_victim_age_dist,0,19405,1572864,0.012337
1023913293,gc_victim_age_dist,0,38795,1572864,0.024665
1024022388,gc_victim_age_dist,0,45543,1572864,0.028955
1025596855,gc_victim_age_dist,0,47774,1572864,0.030374
1027239599,gc_victim_age_dist,0,24132,1572864,0.015343
1028885258,gc_victim_age_dist,0,37542,1572864,0.023869
1030508750,gc_victim_age_dist,0,28464,1572864,0.018097
1032183648,gc_victim_age_dist,0,59380,1572864,0.037753
1033844215,gc_victim_age_dist,0,60920,1572864,0.038732
1035442164,gc_victim_age_dist,0,34696,1572864,0.022059
1037064505,gc_victim_age_dist,0,24886,1572864,0.015822
1038655969,gc_victim_age_dist,0,17474,1572864,0.011110
1040249007,gc_victim_age_dist,0,21550,1572864,0.013701
1041843056,gc_victim_age_dist,0,20084,1572864,0.012769
1043445897,gc_victim_age_dist,0,20525,1572864,0.013049
1045054940,gc_victim_age_dist,0,22595,1572864,0.014366
1046725892,gc_victim_age_dist,0,29895,1572864,0.019007
1048489864,gc_victim_age_dist,0,36531,1572864,0.023226
1050173963,gc_victim_age_dist,0,29325,1572864,0.018644
1051812890,gc_victim_age_dist,0,41390,1572864,0.026315
1053490635,gc_victim_age_dist,0,57914,1572864,0.036821
1055127109,gc_victim_age_dist,0,50150,1572864,0.031885
1056727564,gc_victim_age_dist,0,19845,1572864,0.012617
1058344339,evict_victim_age_dist,0,125238,1572864,0.079624
1059975471,evict_victim_age_dist,0,131100,1572864,0.083351
1061568362,evict_victim_age_dist,1,1396029,1572864,0.887571
1063163362,evict_victim_age_dist,0,84973,1572864,0.054024
1064749035,evict_victim_age_dist,1,1315680,1572864,0.836487
1066332076,evict_victim_age_dist,0,176637,1572864,0.112303
1067919487,evict_victim_age_dist,1,665521,1572864,0.423127
1069546934,evict_victim_age_dist,0,218980,1572864,0.139224
1069833976,gc_victim_age_dist,0,77563,1572864,0.049313
1071162801,gc_victim_age_dist,0,16200,1572864,0.010300
1072838839,gc_victim_age_dist,0,16190,1572864,0.010293
1074442757,gc_victim_age_dist,0,16321,1572864,0.010377
1076064413,gc_victim_age_dist,0,19886,1572864,0.012643
1077751375,gc_victim_age_dist,0,21970,1572864,0.013968
1079416877,gc_victim_age_dist,0,25930,1572864,0.016486
1081082894,gc_victim_age_dist,0,46272,1572864,0.029419
1082685698,evict_victim_age_dist,1,731890,1572864,0.465323
1084305468,evict_victim_age_dist,1,449110,1572864,0.285536
1085905206,evict_victim_age_dist,1,1520404,1572864,0.966647
1087527333,evict_victim_age_dist,0,359700,1572864,0.228691
1089110563,evict_victim_age_dist,1,329976,1572864,0.209793
1090701068,evict_victim_age_dist,1,529512,1572864,0.336655
1092324431,evict_victim_age_dist,0,247920,1572864,0.157623
1093951853,evict_victim_age_dist,1,1388264,1572864,0.882634
1095611098,evict_victim_age_dist,0,478771,1572864,0.304394
1097272123,evict_victim_age_dist,0,198163,1572864,0.125989
1098907804,evict_victim_age_dist,0,184946,1572864,0.117586
1100536967,evict_victim_age_dist,0,143815,1572864,0.091435
1102231128,evict_victim_age_dist,1,1478977,1572864,0.940308
1103883921,evict_victim_age_dist,0,334278,1572864,0.212528
1105529107,evict_victim_age_dist,1,1312576,1572864,0.834513
1107202038,evict_victim_age_dist,0,371767,1572864,0.236363
1108808536,gc_victim_age_dist,0,9775,1572864,0.006215
1110209151,gc_victim_age_dist,0,10286,1572864,0.006540
1110458398,gc_victim_age_dist,0,10789,1572864,0.006859
1112272491,gc_victim_age_dist,0,11850,1572864,0.007534
1114077275,gc_victim_age_dist,0,14100,1572864,0.008965
1115721150,gc_victim_age_dist,0,17015,1572864,0.010818
1117435496,gc_victim_age_dist,0,20424,1572864,0.012985
1119198018,gc_victim_age_dist,0,20089,1572864,0.012772
1120929611,evict_victim_age_dist,0,381408,1572864,0.242493
1122651592,evict_victim_age_dist,0,146109,1572864,0.092894
1124401689,evict_victim_age_dist,1,1254334,1572864,0.797484
1126110548,evict_victim_age_dist,0,229758,1572864,0.146076
1127520549,evict_victim_age_dist,0,159010,1572864,0.101096
1127773672,evict_victim_age_dist,1,764512,1572864,0.486064
1129474782,evict_victim_age_dist,0,272766,1572864,0.173420
1131097004,evict_victim_age_dist,1,1088981,1572864,0.692355
1132701674,gc_victim_age_dist,0,8132,1572864,0.005170
1134313234,gc_victim_age_dist,0,12978,1572864,0.008251
1135915073,gc_victim_age_dist,0,14750,1572864,0.009378
1137574502,gc_victim_age_dist,0,26868,1572864,0.017082
1139200000,gc_victim_age_dist,0,23805,1572864,0.015135
1140844164,gc_victim_age_dist,0,15870,1572864,0.010090
1142575900,gc_victim_age_dist,0,18652,1572864,0.011859
1144275770,gc_victim_age_dist,0,13735,1572864,0.008732
1145974542,evict_victim_age_dist,0,235527,1572864,0.149744
1147722258,evict_victim_age_dist,0,240856,1572864,0.153132
1149419245,evict_victim_age_dist,1,1381514,1572864,0.878343
1151096244,evict_victim_age_dist,0,1045078,1572864,0.664443
1152817115,evict_victim_age_dist,0,337463,1572864,0.214553
1153611842,evict_victim_age_dist,0,248050,1572864,0.157706
1154578312,evict_victim_age_dist,1,1333659,1572864,0.847918
1156274125,evict_victim_age_dist,0,300289,1572864,0.190919
1157919669,gc_victim_age_dist,0,65203,1572864,0.041455
1157965332,gc_victim_age_dist,0,31550,1572864,0.020059
1159556875,gc_victim_age_dist,0,16000,1572864,0.010173
1161160407,gc_victim_age_dist,0,19200,1572864,0.012207
1162803603,gc_victim_age_dist,0,20410,1572864,0.012976
1164481063,gc_victim_age_dist,0,17841,1572864,0.011343
1166334036,gc_victim_age_dist,0,22810,1572864,0.014502
1168161935,gc_victim_age_dist,0,32270,1572864,0.020517
